Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
keya-blockprinted-kurta-set,,,,,,,,,XL,,,,,HOD0746,0.0,shopify,3,deny,manual,2758.00,3940.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/8_7b847cae-cae6-46fb-8dd9-97a78ac3f243.jpg?v=1650366766,5,,,,,,,,,,,,,,,,,,,kg,,,
keya-blockprinted-kurta-set,,,,,,,,,XXL,,,,,HOD0747,0.0,shopify,0,deny,manual,2758.00,3940.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_8972f271-ceb0-4f29-b49c-82fdf2ebf69c.jpg?v=1650366766,6,,,,,,,,,,,,,,,,,,,kg,,,
keya-blockprinted-kurta-set,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/7_2147333e-d571-425a-8d7c-667043ec6946.jpg?v=1650366766,7,,,,,,,,,,,,,,,,,,,,,,
keya-blockprinted-kurta-set,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/10_d3b9a5e2-537c-4fdd-948d-7f6993c11812.jpg?v=1650366766,8,,,,,,,,,,,,,,,,,,,,,,
keya-blockprinted-kurta-set,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_45951402-1b98-4b37-80c8-b7e59856546d.jpg?v=1650366766,9,,,,,,,,,,,,,,,,,,,,,,
keya-blockprinted-kurta-set,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_a01af322-519d-4e9d-b045-0218716a7c9f.jpg?v=1650366766,10,,,,,,,,,,,,,,,,,,,,,,
keya-blockprinted-kurta-set,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/11_904ffd43-d7d2-4248-b04c-205f3fa1fbd7.jpg?v=1650366681,11,,,,,,,,,,,,,,,,,,,,,,
keya-blockprinted-kurta-set,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/12_8f7cb7f0-9b31-4f1a-869a-f7d4e470e46c.jpg?v=1650366681,12,,,,,,,,,,,,,,,,,,,,,,
keya-blockprinted-kurta-set,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/13_9802f685-80a6-44c8-80db-80539cdb6d22.jpg?v=1650366681,13,,,,,,,,,,,,,,,,,,,,,,
keya-blockprinted-kurta-set,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/14_4475c640-941e-4cba-9966-803bc3c868b3.jpg?v=1650366681,14,,,,,,,,,,,,,,,,,,,,,,
keya-blockprinted-kurta-set,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/15.jpg?v=1650366681,15,,,,,,,,,,,,,,,,,,,,,,
ekta-kaftan,Ekta Kaftan,"<p><strong>Fabric: </strong>Cambric Cotton 60*60</p>
<p><strong>Color:<span> </span></strong>White</p>
<p><strong>Technique:<span> </span></strong>Blocked Print </p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Neck Type:<span> </span></strong>V-Neck </p>
<p><strong>Wash Care: </strong>Dry Clean/ Hand wash separately in cold water. Do not soak &amp; scrub. Dry in Shade.</p>
<p><strong>SKU Code:  </strong>HODKS21-011</p>",House Of Dhaaga,,Kaftan,"Category_Kaftan, Category_Kurta, Category_Lounge Wear, Category_Women, Collection_Fursat ke Pal, Color_White, Neck Type_V Neck, Price_1K to 2K, Style_Short",true,Size,XS,,,,,HOD0727,0.0,shopify,2,deny,manual,865.00,1730.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/30_2a5844f7-f320-46b4-9d5d-37210c432446.png?v=1635850960,1,,false,,,,,,,,,,,,,,,,,kg,,,active
ekta-kaftan,,,,,,,,,S,,,,,HOD0728,0.0,shopify,0,deny,manual,865.00,1730.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
ekta-kaftan,,,,,,,,,M,,,,,HOD0729,0.0,shopify,0,deny,manual,865.00,1730.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
ekta-kaftan,,,,,,,,,L,,,,,HOD0730,0.0,shopify,1,deny,manual,865.00,1730.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
ekta-kaftan,,,,,,,,,XL,,,,,HOD0731,0.0,shopify,0,deny,manual,865.00,1730.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
ekta-kaftan,,,,,,,,,XXL,,,,,HOD0732,0.0,shopify,0,deny,manual,865.00,1730.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
barna-kaftan,Barna Kaftan,"<p><strong>Fabric: </strong>Cambric Cotton 60*60</p>
<p><strong>Color:<span> </span></strong>Mustard</p>
<p><strong>Technique:<span> </span></strong>Blocked Print </p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Neck Type:<span> </span></strong>V-Neck </p>
<p><strong>Wash Care: </strong>Dry Clean/ Hand wash separately in cold water. Do not soak &amp; scrub. Dry in Shade.</p>
<p><strong>SKU Code:  </strong>HODKS21-010</p>",House Of Dhaaga,,Kaftan,"Category_Kaftan, Category_Kurta, Category_Lounge Wear, Category_Women, Collection_Fursat ke Pal, Color_Mustard, Neck Type_V Neck, Price_1K to 2K, Style_Short",true,Size,XS,,,,,HOD0721,0.0,shopify,0,deny,manual,845.00,1690.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/51.png?v=1635850268,1,,false,,,,,,,,,,,,,,,,,kg,,,active
barna-kaftan,,,,,,,,,S,,,,,HOD0722,0.0,shopify,0,deny,manual,84500.00,1690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
barna-kaftan,,,,,,,,,M,,,,,HOD0723,0.0,shopify,0,deny,manual,845.00,1690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
barna-kaftan,,,,,,,,,L,,,,,HOD0724,0.0,shopify,1,deny,manual,845.00,1690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
barna-kaftan,,,,,,,,,XL,,,,,HOD0725,0.0,shopify,0,deny,manual,845.00,1690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
barna-kaftan,,,,,,,,,XXL,,,,,HOD0726,0.0,shopify,3,deny,manual,84500.00,1690.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
saukhayada-kaftan,Saukhayada Kaftan,"<p><strong>Fabric: </strong>Cambric Cotton 60*60</p>
<p><strong>Color:<span> </span></strong>Ice Blue</p>
<p><strong>Technique:<span> </span></strong>Blocked Print </p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Neck Type:<span> </span></strong>V-Neck </p>
<p><strong>Wash Care: </strong>Dry Clean/ Hand wash separately in cold water. Do not soak &amp; scrub. Dry in Shade.</p>
<p><strong>SKU Code:  </strong>HODKS21-009</p>",House Of Dhaaga,,Kaftan,"Category_Kaftan, Category_Kurta, Category_Lounge Wear, Category_Women, Collection_Fursat ke Pal, Color_Ice Blue, Neck Type_V Neck, Price_1K to 2K, Style_Short",true,Size,XS,,,,,HOD0715,0.0,shopify,2,deny,manual,830.00,1660.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/32_cc3850c0-805e-4ec2-8b61-71adfa92b479.png?v=1635850520,1,,false,,,,,,,,,,,,,,,,,kg,,,active
saukhayada-kaftan,,,,,,,,,S,,,,,HOD0716,0.0,shopify,1,deny,manual,830.00,1660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
saukhayada-kaftan,,,,,,,,,M,,,,,HOD0717,0.0,shopify,1,deny,manual,830.00,1660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
saukhayada-kaftan,,,,,,,,,L,,,,,HOD0718,0.0,shopify,2,deny,manual,830.00,1660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
saukhayada-kaftan,,,,,,,,,XL,,,,,HOD0719,0.0,shopify,0,deny,manual,830.00,1660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
saukhayada-kaftan,,,,,,,,,XXL,,,,,HOD0720,0.0,shopify,0,deny,manual,830.00,1660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
chesna-kaftan,Chesna Kaftan,"<p><strong>Fabric: </strong>Cambric Cotton 60*60</p>
<p><strong>Color:<span> </span></strong>Blue</p>
<p><strong>Technique:<span> </span></strong>Blocked Print </p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Neck Type:<span> </span></strong>V-Neck </p>
<p><strong>Wash Care: </strong>Dry Clean/ Hand wash separately in cold water. Do not soak &amp; scrub. Dry in Shade.</p>
<p><strong>SKU Code:  </strong>HODKS21-008</p>",House Of Dhaaga,,Kaftan,"Category_Kaftan, Category_Kurta, Category_Lounge Wear, Category_Women, Collection_Fursat ke Pal, Color_Blue, Neck Type_V Neck, Price_1K to 2K, Style_Short",true,Size,XS,,,,,HOD0709,0.0,shopify,0,deny,manual,1270.00,1700.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/9_a7736a3a-87ca-4df2-9159-c33f9a8353c2.png?v=1635850067,1,,false,,,,,,,,,,,,,,,,,kg,,,active
chesna-kaftan,,,,,,,,,S,,,,,HOD0710,0.0,shopify,0,deny,manual,850.00,1700.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
chesna-kaftan,,,,,,,,,M,,,,,HOD0711,0.0,shopify,0,deny,manual,850.00,1700.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
chesna-kaftan,,,,,,,,,L,,,,,HOD0712,0.0,shopify,2,deny,manual,850.00,1700.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
chesna-kaftan,,,,,,,,,XL,,,,,HOD0713,0.0,shopify,0,deny,manual,850.00,1700.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
chesna-kaftan,,,,,,,,,XXL,,,,,HOD0714,0.0,shopify,0,deny,manual,850.00,1700.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
mohlat-kaftan,Mohlat Kaftan,"<p><strong>Fabric: </strong>Cambric Cotton 60*60</p>
<p><strong>Color:<span> </span></strong>Sea Blue</p>
<p><strong>Technique:<span> </span></strong>Blocked Print </p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Neck Type:<span> </span></strong>V-Neck </p>
<p><strong>Wash Care: </strong>Dry Clllllean/ Hand wash separately in cold water. Do not soak &amp; scrub. Dry in Shade.</p>
<p><strong>SKU Code:  </strong>HODKS21-007</p>",House Of Dhaaga,,Kaftan,"Category_Kaftan, Category_Kurta, Category_Lounge Wear, Category_Women, Collection_Fursat ke Pal, Color_Sea Blue, Neck Type_V Neck, Price_1K to 2K, Style_Short",true,Size,XS,,,,,HOD0703,0.0,shopify,2,deny,manual,885.00,1770.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/42_3d94c992-7d53-4ce6-801c-f9c4e893193c.png?v=1636227275,1,,false,,,,,,,,,,,,,,,,,kg,,,active
mohlat-kaftan,,,,,,,,,S,,,,,HOD0704,0.0,shopify,0,deny,manual,885.00,1770.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
mohlat-kaftan,,,,,,,,,M,,,,,HOD0705,0.0,shopify,0,deny,manual,885.00,1770.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
mohlat-kaftan,,,,,,,,,L,,,,,HOD0706,0.0,shopify,0,deny,manual,885.00,1770.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
mohlat-kaftan,,,,,,,,,XL,,,,,HOD0707,0.0,shopify,0,deny,manual,885.00,1770.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
mohlat-kaftan,,,,,,,,,XXL,,,,,HOD0708,0.0,shopify,2,deny,manual,885.00,1770.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
subhita-kaftan,Subhita Kaftan,"<p><strong>Fabric: </strong>Cambric Cotton 60*60</p>
<p><strong>Color: </strong>Light Blue</p>
<p><strong>Technique: </strong>Blocked Print </p>
<p><strong>Fit:</strong> Relaxed Fit </p>
<p><strong>Neck Type: </strong>V-Neck </p>
<p><strong>Wash Care: </strong>Dry Clean/ Hand wash separately in cold water. Do not soak &amp; scrub. Dry in Shade.</p>
<p><strong>SKU Code:  </strong>HODKS21-006</p>
<ul data-mce-fragment=""1""></ul>",House Of Dhaaga,,Kaftan,"Category_Kaftan, Category_Kurta, Category_Lounge Wear, Category_Women, Collection_Fursat ke Pal, Color_Light Blue, Neck Type_V Neck, Price_1K to 2K, Style_Short",true,Size,XS,,,,,HOD0697,0.0,shopify,0,deny,manual,865.00,1730.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/18_8a6ae6ad-0270-4fe7-8855-d9c4f7a9a6f8.png?v=1640231833,1,,false,,,,,,,,,,,,,,,,,kg,,,active
subhita-kaftan,,,,,,,,,S,,,,,HOD0698,0.0,shopify,0,deny,manual,865.00,1730.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
subhita-kaftan,,,,,,,,,M,,,,,HOD0699,0.0,shopify,1,deny,manual,865.00,1730.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
subhita-kaftan,,,,,,,,,L,,,,,HOD0700,0.0,shopify,1,deny,manual,865.00,1730.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
subhita-kaftan,,,,,,,,,XL,,,,,HOD0701,0.0,shopify,1,deny,manual,865.00,1730.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
subhita-kaftan,,,,,,,,,XXL,,,,,HOD0702,0.0,shopify,4,deny,manual,865.00,1730.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
olive-fabric,Cambric Hand Block Fabric,<p> </p>,House Of Dhaaga,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric,,"Category_Fabrics, Category_Hand Block Fabrics, Color_Olive, Price_Rs.1 to Rs.500",false,Title,Default Title,,,,,HOD0741,0.0,,0,deny,manual,350.00,,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_a5cb3add-61a0-4305-af97-6cf48ac3c1df.png?v=1633356429,1,,false,,,,,,,,,,,,,,,,,kg,,,draft
yellow-fabric,Mulmul Hand Block Fabric,<p> </p>,House Of Dhaaga,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric,,"Category_Fabrics, Category_Hand Block Fabrics, Color_Yellow, Price_Rs.1 to Rs.500",false,Title,Default Title,,,,,HOD0740,0.0,,-18,deny,manual,325.00,,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/14_ac782b9e-4485-4f5b-aa4d-9d1f88001fd9.png?v=1633356376,1,,false,,,,,,,,,,,,,,,,,kg,,,draft
purple-fabric,Mulmul Hand Block Fabric,<p> </p>,House Of Dhaaga,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric,,"Category_Fabrics, Category_Hand Block Fabrics, Color_Purple, Price_Rs.1 to Rs.500",false,Title,Default Title,,,,,HOD0739,0.0,,-26,deny,manual,350.00,,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/22_fe73ecd1-1198-46ba-95b9-1ed5d3cfa7f4.png?v=1633356372,1,,false,,,,,,,,,,,,,,,,,kg,,,draft
white-fabric,Mulmul Hand Block Fabric,<p> </p>,House Of Dhaaga,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric,,"Category_Fabrics, Category_Hand Block Fabrics, Color_White, Price_Rs.1 to Rs.500",false,Title,Default Title,,,,,HOD0738,0.0,,-20,deny,manual,325.00,,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_e9b3874e-b7fd-4ebd-aa62-978f24016d88.png?v=1633356284,1,,false,,,,,,,,,,,,,,,,,kg,,,draft
sea-green-fabric,Mulmul Hand Block Fabric,<p> </p>,House Of Dhaaga,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric,,"Category_Fabrics, Category_Hand Block Fabrics, Color_Sea Green, Price_Rs.1 to Rs.500",false,Title,Default Title,,,,,HOD0737,0.0,,-3,deny,manual,325.00,,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/6_d4699aef-6488-4336-8d74-7367aba5d041.png?v=1633356270,1,,false,,,,,,,,,,,,,,,,,kg,,,draft
light-blue-fabric,Chanderi Silk Hand Block  Fabric,<p> </p>,House Of Dhaaga,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric,Fabric,"Category_Fabrics, Category_Hand Block Fabrics, Color_Light Blue, Price_Rs.500 to 1K",false,Title,Default Title,,,,,HOD0736,0.0,,0,deny,manual,599.00,,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/15.png?v=1633357186,1,,false,,,,,,,,,,,,,,,,,kg,,,draft
light-olive-fabric,Cambric Hand Block Fabric,<p> </p>,House Of Dhaaga,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric,Fabric,"Category_Fabrics, Category_Hand Block Fabrics, Color_Light Olive, Price_Rs.1 to Rs.500",false,Title,Default Title,,,,,HOD0735,0.0,,-20,deny,manual,350.00,,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/10_372d4501-41a4-4864-b89c-6894a88b748b.png?v=1633360815,1,,false,,,,,,,,,,,,,,,,,kg,,,draft
dark-blue-fabric,Mulmul Hand Block Fabric,<p> </p>,House Of Dhaaga,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric,Fabric,"Category_Fabrics, Category_Hand Block Fabrics, Color_Dark Blue, Price_Rs.1 to Rs.500",false,Title,Default Title,,,,,HOD0734,0.0,,-13,deny,manual,350.00,,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/7_c020ab4f-ade3-49d8-8c70-0260e6c911d1.png?v=1633357121,1,,false,,,,,,,,,,,,,,,,,kg,,,draft
black-fabric,Cambric Hand Block Fabric,<p> </p>,House Of Dhaaga,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric,,"Category_Fabrics, Category_Hand Block Fabrics, Color_Black, Price_Rs.1 to Rs.500",false,Title,Default Title,,,,,HOD0733,0.0,,0,deny,manual,325.00,,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/21_5c66b402-918f-473a-a3bd-57c7b5c61440.png?v=1633355884,1,,false,,,,,,,,,,,,,,,,,kg,,,draft
reyaah-kaftan,Reyaah Kaftan,"<p><strong>Fabric: </strong>Cambric Cotton 60*60</p>
<p><strong>Color:<span> </span></strong>Ice Blue</p>
<p><strong>Technique:<span> </span></strong>Blocked Print </p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Neck Type:<span> </span></strong>V-Neck </p>
<p><strong>Wash Care: </strong>Dry Clean/ Hand wash separately in cold water. Do not soak &amp; scrub. Dry in Shade.</p>
<p><strong>SKU Code:  </strong>HODKS21-005</p>",House Of Dhaaga,,Kaftan,"Category_Kaftan, Category_Kurta, Category_Lounge Wear, Category_Women, Collection_Fursat ke Pal, Color_Ice Blue, Neck Type_V Neck, Price_1K to 2K, Style_Short",true,Size,XS,,,,,HOD0691,0.0,shopify,1,deny,manual,940.00,1880.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/5_c8ed6c63-6f2d-47e2-9cba-9f7ccd7b50d2.png?v=1631422947,1,,false,,,,,,,,,,,,,,,,,kg,,,active
reyaah-kaftan,,,,,,,,,S,,,,,HOD0692,0.0,shopify,2,deny,manual,940.00,1880.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
reyaah-kaftan,,,,,,,,,M,,,,,HOD0693,0.0,shopify,0,deny,manual,940.00,1880.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
reyaah-kaftan,,,,,,,,,L,,,,,HOD0694,0.0,shopify,0,deny,manual,940.00,1880.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
reyaah-kaftan,,,,,,,,,XL,,,,,HOD0695,0.0,shopify,1,deny,manual,940.00,1880.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
reyaah-kaftan,,,,,,,,,XXL,,,,,HOD0696,0.0,shopify,2,deny,manual,940.00,1880.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
somaya-kaftan,Somaya Kaftan,"<p><strong>Fabric: </strong>Cambric Cotton 60*60</p>
<p><strong>Color:<span> </span></strong>Grey</p>
<p><strong>Technique:<span> </span></strong>Blocked Print </p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Neck Type:<span> </span></strong>V-Neck </p>
<p><strong>Wash Care: </strong>Dry Clean/ Hand wash separately in cold water. Do not soak &amp; scrub. Dry in Shade.</p>
<p><strong>SKU Code:  </strong>HODKS21-004</p>",House Of Dhaaga,,Kaftan,"Category_Kaftan, Category_Kurta, Category_Lounge Wear, Category_Women, Collection_Fursat ke Pal, Color_Grey, Neck Type_V Neck, Price_1K to 2K, Style_Short",true,Size,XS,,,,,HOD0685,0.0,shopify,2,deny,manual,830.00,1660.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/14.png?v=1631300598,1,,false,,,,,,,,,,,,,,,,,kg,,,active
somaya-kaftan,,,,,,,,,S,,,,,HOD0686,0.0,shopify,0,deny,manual,830.00,1660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
somaya-kaftan,,,,,,,,,M,,,,,HOD0687,0.0,shopify,0,deny,manual,830.00,1660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
somaya-kaftan,,,,,,,,,L,,,,,HOD0688,0.0,shopify,0,deny,manual,830.00,1660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
somaya-kaftan,,,,,,,,,XL,,,,,HOD0689,0.0,shopify,1,deny,manual,830.00,1660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
somaya-kaftan,,,,,,,,,XXL,,,,,HOD0690,0.0,shopify,3,deny,manual,830.00,1660.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
raahat-kaftan,Raahat Kaftan,"<p><strong>Fabric: </strong>Cambric Cotton 60*60</p>
<p><strong>Color:<span> </span></strong>Peanut </p>
<p><strong>Technique:<span> </span></strong>Blocked Print </p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Neck Type:<span> </span></strong>V-Neck </p>
<p><strong>Wash Care: </strong>Dry Clean/ Hand wash separately in cold water. Do not soak &amp; scrub. Dry in Shade.</p>
<p><strong>SKU Code:  </strong>HODKS21-003</p>",House Of Dhaaga,,Kaftan,"Category_Kaftan, Category_Kurta, Category_Lounge Wear, Category_Women, Collection_Fursat ke Pal, Color_Peanut, Neck Type_V Neck, Price_1K to 2K, Style_Short",true,Size,XS,,,,,HOD0679,0.0,shopify,0,deny,manual,795.00,1590.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/40.png?v=1637066693,1,,false,,,,,,,,,,,,,,,,,kg,,,active
raahat-kaftan,,,,,,,,,S,,,,,HOD0680,0.0,shopify,0,deny,manual,795.00,1590.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
raahat-kaftan,,,,,,,,,M,,,,,HOD0681,0.0,shopify,0,deny,manual,795.00,1590.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
raahat-kaftan,,,,,,,,,L,,,,,HOD0682,0.0,shopify,0,deny,manual,795.00,1590.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
raahat-kaftan,,,,,,,,,XL,,,,,HOD0683,0.0,shopify,0,deny,manual,795.00,1590.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
raahat-kaftan,,,,,,,,,XXL,,,,,HOD0684,0.0,shopify,0,deny,manual,795.00,1590.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
naima-kaftan,Naima Kaftan,"<p><strong>Fabric: </strong>Cambric Cotton 60*60</p>
<p><strong>Color:<span> </span></strong>Peach</p>
<p><strong>Technique:<span> </span></strong>Blocked Print </p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Neck Type:<span> </span></strong>V-Neck </p>
<p><strong>Wash Care: </strong>Dry Clean/ Hand wash separately in cold water. Do not soak &amp; scrub. Dry in Shade.</p>
<p><strong>SKU Code:  </strong>HODKS21-002</p>",House Of Dhaaga,,Kaftan,"Category_Kaftan, Category_Kurta, Category_Lounge Wear, Category_Women, Collection_Fursat ke Pal, Color_Peach, Neck Type_V Neck, Price_1K to 2K, Style_Short",true,Size,XS,,,,,HOD0673,0.0,shopify,2,deny,manual,795.00,1590.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/36.png?v=1631300482,1,,false,,,,,,,,,,,,,,,,,kg,,,active
naima-kaftan,,,,,,,,,S,,,,,HOD0674,0.0,shopify,0,deny,manual,795.00,1590.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
naima-kaftan,,,,,,,,,M,,,,,HOD0675,0.0,shopify,0,deny,manual,795.00,1590.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
naima-kaftan,,,,,,,,,L,,,,,HOD0676,0.0,shopify,0,deny,manual,795.00,1590.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
naima-kaftan,,,,,,,,,XL,,,,,HOD0677,0.0,shopify,1,deny,manual,795.00,1590.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
naima-kaftan,,,,,,,,,XXL,,,,,HOD0678,0.0,shopify,1,deny,manual,795.00,1590.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
